Seminoe,date,storage(MCM),inflow(m3/s),release(m3/s)
21740,2010-07-10,1213.523982,72.60439468,71.33013659
21741,2010-07-11,1213.523982,74.95469295,70.99033443
21742,2010-07-12,1212.061063,58.16280292,70.50894803
21743,2010-07-13,1212.061063,79.23053679,70.99033443
21744,2010-07-14,1208.165704,32.0829872,70.59389857
21745,2010-07-15,1207.193715,49.44121416,55.44438564
21746,2010-07-16,1206.464723,34.43328547,37.60477228
21747,2010-07-17,1205.249736,34.82972132,45.61843987
21748,2010-07-18,1204.037216,35.3677414,45.33527141
21749,2010-07-19,1201.856407,24.57902285,44.88220186
21750,2010-07-20,1200.403357,33.18734422,45.76002411
21751,2010-07-21,1198.952773,33.27229476,46.46794527
21752,2010-07-22,1197.745187,35.82081095,46.38299473
21753,2010-07-23,1195.331249,24.09763646,45.84497465
21754,2010-07-24,1194.12613,35.82081095,45.70339041
21755,2010-07-25,1192.19942,27.92041075,46.32636104
21756,2010-07-26,1190.756237,32.96080944,45.92992519
21757,2010-07-27,1188.11287,20.21822847,45.61843987
21758,2010-07-28,1186.434091,30.383976399999998,45.42022195
21759,2010-07-29,1184.277952,24.32417123,45.73170726
21760,2010-07-30,1182.363577,27.18417274,46.41131158
21761,2010-07-31,1180.451668,26.44793472,45.02378609
21762,2010-08-01,1179.019587,33.07407683,45.76002411
21763,2010-08-02,1177.350676,28.99645092,44.91051871
21764,2010-08-03,1175.206872,26.50456842,45.70339041
21765,2010-08-04,1174.255852,37.74635652,46.01487573
21766,2010-08-05,1172.115748,23.7578343,45.67507357
21767,2010-08-06,1170.929131,35.56595933,45.27863771
21768,2010-08-07,1169.032025,28.96813407,45.61843987
21769,2010-08-08,1167.374215,30.4406101,45.64675672
21770,2010-08-09,1164.771553,17.16000904,45.70339041
21771,2010-08-10,1163.118677,30.92199649,45.27863771
21772,2010-08-11,1160.053457,15.68753302,45.90160834
21773,2010-08-12,1157.228766,18.15109867,45.92992519
21774,2010-08-13,1153.705921,9.287925685,45.30695456
21775,2010-08-14,1150.894799,15.432681400000002,44.967152399999996
21776,2010-08-15,1148.321741,19.19882199,45.53348933
21777,2010-08-16,1145.753616,16.53703841,45.30695456
21778,2010-08-17,1142.956062,17.16000904,45.44853879
21779,2010-08-18,1139.93278,15.77248356,45.27863771
21780,2010-08-19,1137.37699,17.35822697,45.36358825
21781,2010-08-20,1134.136614,12.68594728,45.98655888
21782,2010-08-21,1130.901172,14.01683907,46.15645996
21783,2010-08-22,1127.673131,13.13901682,45.50517249
21784,2010-08-23,1124.911348,16.19723626,45.70339041
21785,2010-08-24,1121.926304,13.70535375,45.13705348
21786,2010-08-25,1119.176857,17.89624705,45.3919051
21787,2010-08-26,1115.974719,12.11961034,44.99546925
21788,2010-08-27,1112.781215,12.34614512,45.30695456
21789,2010-08-28,1109.139955,6.342973637999999,45.22200402
21790,2010-08-29,1106.869101,22.00218981,45.22200402
21791,2010-08-30,1104.82891,1.076040171,21.46416972
21792,2010-08-31,1104.601948,16.33882049,15.60258248
21793,2010-09-01,1103.696567,9.656044691,16.14060256
21794,2010-09-02,1102.112767,0.877822245,15.99901833
21795,2010-09-03,1100.982891,10.61881748,20.18991163
21796,2010-09-04,1097.372468,7.390696963,45.53348933
21797,2010-09-05,1093.547417,6.314656792,45.87329149
21798,2010-09-06,1089.957964,7.5605980420000005,45.76002411
21799,2010-09-07,1087.495919,19.31208938,45.53348933
21800,2010-09-08,1083.474744,3.143169973,45.76002411
21801,2010-09-09,1079.465904,0.141584233,42.95665629
21802,2010-09-10,1076.356278,6.569508411,40.01170425
21803,2010-09-11,1073.474847,10.16574793,39.95507055
21804,2010-09-12,1070.157994,4.16257645,39.87012001
21805,2010-09-13,1067.950049,19.08555461,42.10715089
21806,2010-09-14,1065.08712,10.024163699999999,40.49309064
21807,2010-09-15,1062.668248,14.72476023,39.16219885
21808,2010-09-16,1060.911759,6.003171479,22.93664575
21809,2010-09-17,1059.595626,4.07762591,16.08396887
21810,2010-09-18,1059.377299,16.73525634,16.2821868
21811,2010-09-19,1058.28196,7.872083355,16.25386995
21812,2010-09-20,1056.749966,2.123763495,16.31050364
21813,2010-09-21,1055.875423,9.769312077,16.19723626
21814,2010-09-22,1054.782551,6.597825257999999,15.40436455
21815,2010-09-23,1054.782551,19.19882199,15.82911725
21816,2010-09-24,1053.472586,3.199803666,15.12119608
21817,2010-09-25,1052.818836,10.30733216,15.51763194
21818,2010-09-26,1052.600509,15.99901833,15.432681400000002
21819,2010-09-27,1051.728432,7.334063269,15.34773086
21820,2010-09-28,1051.074682,12.20456088,15.63089932
21821,2010-09-29,1050.857588,12.23287773,12.26119458
21822,2010-09-30,1049.551323,5.125349235,18.17941552
21823,2010-10-01,1048.681713,6.144755712,14.13010645
21824,2010-10-02,1047.812103,7.787132815,15.34773086
21825,2010-10-03,1047.160821,10.42059955,15.46099824
21826,2010-10-04,1046.509539,10.76040171,15.23446347
21827,2010-10-05,1045.208208,2.321981421,15.31941401
21828,2010-10-06,1044.556925,8.608321366,14.38495807
21829,2010-10-07,1044.774019,20.72793171,16.59367211
21830,2010-10-08,1043.473922,1.699010796,15.432681400000002
21831,2010-10-09,1043.258061,13.98852222,15.29109716
21832,2010-10-10,1042.392152,6.399607332,15.40436455
21833,2010-10-11,1042.175058,14.27169069,14.89466131
21834,2010-10-12,1041.526242,8.636638213,14.97961185
21835,2010-10-13,1041.310382,13.84693799,15.46099824
21836,2010-10-14,1041.310382,19.68020839,17.47149435
21837,2010-10-15,1040.229845,5.606735627000001,15.48931509
21838,2010-10-16,1040.229845,17.04674165,15.46099824
21839,2010-10-17,1038.934681,1.9821792619999998,15.51763194
21840,2010-10-18,1039.150542,18.2926829,15.34773086
21841,2010-10-19,1038.50296,8.523370827,15.46099824
21842,2010-10-20,1038.071239,11.21347125,14.75307708
21843,2010-10-21,1037.640751,11.80812503,15.46099824
21844,2010-10-22,1037.640751,15.48931509,15.34773086
21845,2010-10-23,1038.2871,22.85169521,15.376047699999999
21846,2010-10-24,1040.445706,41.00279388,15.46099824
21847,2010-10-25,1039.150542,0.9061390909999999,15.74416671
21848,2010-10-26,1038.50296,8.296836054,15.51763194
21849,2010-10-27,1039.366403,26.44793472,15.26278032
21850,2010-10-28,1039.798124,22.28535827,15.54594878
21851,2010-10-29,1038.50296,1.755644489,15.40436455
21852,2010-10-30,1039.582263,28.3168466,15.26278032
21853,2010-10-31,1039.582263,16.48040472,15.14951293
21854,2010-11-01,1040.229845,22.96496259,15.14951293
21855,2010-11-02,1040.445706,18.46258398,15.68753302
21856,2010-11-03,1040.445706,15.77248356,15.46099824
21857,2010-11-04,1040.87866,20.8411991,15.54594878
21858,2010-11-05,1041.526242,23.41803214,15.60258248
21859,2010-11-06,1041.526242,15.800800400000002,15.48931509
21860,2010-11-07,1041.959197,20.72793171,15.432681400000002
21861,2010-11-08,1041.526242,10.392282699999999,15.09287924
21862,2010-11-09,1041.959197,20.95446648,15.65921617
21863,2010-11-10,1041.743336,13.47881898,15.65921617
21864,2010-11-11,1041.959197,18.57585137,15.800800400000002
21865,2010-11-12,1041.959197,15.68753302,15.376047699999999
21866,2010-11-13,1041.743336,13.42218529,15.60258248
21867,2010-11-14,1041.526242,13.50713583,15.74416671
21868,2010-11-15,1041.526242,16.79189003,16.48040472
21869,2010-11-16,1041.094521,12.57267989,17.27327643
21870,2010-11-17,1042.608012,34.29170123,16.45208787
21871,2010-11-18,1041.526242,3.199803666,15.40436455
21872,2010-11-19,1041.310382,13.05406628,15.26278032
21873,2010-11-20,1041.310382,15.71584986,15.40436455
21874,2010-11-21,1042.392152,28.43011399,15.63089932
21875,2010-11-22,1042.392152,15.97070148,15.65921617
21876,2010-11-23,1041.310382,3.737823751,15.94238464
21877,2010-11-24,1041.094521,13.62040321,15.82911725
21878,2010-11-25,1040.013984,3.7661405980000002,15.97070148
21879,2010-11-26,1038.718821,1.41584233,16.11228572
21880,2010-11-27,1037.424891,1.41584233,16.08396887
21881,2010-11-28,1037.20903,13.79030429,15.99901833
21882,2010-11-29,1038.071239,25.74001356,15.46099824
21883,2010-11-30,1038.2871,44.37249862,15.65921617
21884,2010-12-01,1038.071239,13.7336706,15.91406779
21885,2010-12-02,1038.50296,21.18100126,15.91406779
21886,2010-12-03,1037.424891,3.256437359,15.432681400000002
21887,2010-12-04,1038.071239,23.36139845,15.60258248
21888,2010-12-05,1039.150542,28.28852975,15.48931509
21889,2010-12-06,1039.150542,16.05565202,15.74416671
21890,2010-12-07,1040.229845,28.51506453,15.74416671
21891,2010-12-08,1040.229845,15.88575094,15.57426563
21892,2010-12-09,1041.094521,25.96654833,15.68753302
21893,2010-12-10,1040.445706,8.466737132999999,15.65921617
21894,2010-12-11,1041.526242,28.79823299,15.99901833
21895,2010-12-12,1042.175058,23.84278484,16.02733518
21896,2010-12-13,1041.959197,13.64872006,15.82911725
21897,2010-12-14,1041.959197,15.857434099999999,15.57426563
21898,2010-12-15,1042.392152,21.01110018,15.68753302
21899,2010-12-16,1042.392152,16.53703841,16.25386995
21900,2010-12-17,1042.825106,20.98278333,15.65921617
21901,2010-12-18,1042.175058,8.636638213,15.857434099999999
21902,2010-12-19,1042.608012,20.75624856,15.46099824
21903,2010-12-20,1043.691016,28.82654984,15.97070148
21904,2010-12-21,1044.341065,24.15427015,16.33882049
21905,2010-12-22,1044.774019,20.416446399999998,15.09287924
21906,2010-12-23,1045.424068,23.67288376,15.82911725
21907,2010-12-24,1045.858256,20.81288225,15.51763194
21908,2010-12-25,1046.509539,23.61625006,15.77248356
21909,2010-12-26,1046.509539,16.16891941,15.88575094
21910,2010-12-27,1045.858256,8.268519207,15.48931509
21911,2010-12-28,1046.509539,22.22872458,14.41327492
21912,2010-12-29,1045.858256,8.296836054,15.51763194
21913,2010-12-30,1044.991114,5.5217850870000005,15.23446347
21914,2010-12-31,1046.509539,32.81922521,14.951295000000002
21915,2011-01-01,1046.292445,13.28060106,15.48931509
21916,2011-01-02,1045.641162,8.041984434,15.29109716
21917,2011-01-03,1045.208208,10.30733216,15.31941401
21918,2011-01-04,1044.991114,12.9407989,15.14951293
21919,2011-01-05,1045.208208,18.46258398,15.65921617
21920,2011-01-06,1044.556925,7.787132815,15.007928699999999
21921,2011-01-07,1044.991114,23.10654683,17.78297966
21922,2011-01-08,1044.556925,10.53386694,15.26278032
21923,2011-01-09,1044.341065,13.28060106,15.46099824
21924,2011-01-10,1045.208208,26.07981572,15.77248356
21925,2011-01-11,1045.208208,16.56535526,16.25386995
21926,2011-01-12,1045.424068,18.94397038,16.16891941
21927,2011-01-13,1044.774019,8.3251529,15.54594878
21928,2011-01-14,1044.991114,18.85901984,16.02733518
21929,2011-01-15,1044.991114,16.33882049,16.05565202
21930,2011-01-16,1044.774019,13.64872006,15.857434099999999
21931,2011-01-17,1045.424068,24.09763646,16.2821868
21932,2011-01-18,1046.509539,28.96813407,16.08396887
21933,2011-01-19,1046.292445,13.64872006,15.857434099999999
21934,2011-01-20,1046.943727,23.67288376,15.857434099999999
21935,2011-01-21,1047.160821,18.46258398,15.63089932
21936,2011-01-22,1046.726633,11.35505549,16.08396887
21937,2011-01-23,1047.160821,21.06773387,15.74416671
21938,2011-01-24,1047.595009,21.23763495,15.91406779
21939,2011-01-25,1047.160821,11.15683756,15.88575094
21940,2011-01-26,1047.160821,16.14060256,15.82911725
21941,2011-01-27,1047.377915,17.16000904,14.35664123
21942,2011-01-28,1048.029198,23.47466583,15.63089932
21943,2011-01-29,1047.595009,11.01525333,15.74416671
21944,2011-01-30,1047.160821,10.87366909,15.57426563
21945,2011-01-31,1047.160821,18.03783128,16.70693949
21946,2011-02-01,1046.943727,12.14792719,14.35664123
21947,2011-02-02,1046.943727,15.91406779,15.63089932
21948,2011-02-03,1046.943727,15.14951293,14.83802762
21949,2011-02-04,1046.943727,15.68753302,15.40436455
21950,2011-02-05,1046.943727,15.65921617,15.34773086
21951,2011-02-06,1046.943727,15.68753302,15.376047699999999
21952,2011-02-07,1046.726633,18.00951444,20.24654532
21953,2011-02-08,1044.774019,11.27010495,33.55546322
21954,2011-02-09,1041.959197,15.29109716,47.57230229
21955,2011-02-10,1038.50296,17.30159327,57.00181221
21956,2011-02-11,1034.195616,7.135845343,56.71864374
21957,2011-02-12,1029.90184,7.419013809,56.80359428
21958,2011-02-13,1026.050886,13.81862114,58.07785238
21959,2011-02-14,1021.570853,12.68594728,64.25092494
21960,2011-02-15,1019.018764,27.43902436,56.66201005
21961,2011-02-16,1015.835128,20.55803063,57.11507959
21962,2011-02-17,1012.871054,23.53129952,57.51151544
21963,2011-02-18,1009.070673,13.87525483,57.53983229
21964,2011-02-19,1005.912941,21.01110018,57.28498067
21965,2011-02-20,1003.601382,31.37506603,57.851317599999994
21966,2011-02-21,1001.294757,30.46892694,56.88854482
21967,2011-02-22,997.1119952,9.004757219,57.14339644
21968,2011-02-23,993.9851,21.18100126,57.08676275
21969,2011-02-24,991.9042037,28.3168466,52.13131459
21970,2011-02-25,987.9595051,8.834856139,54.19844439
21971,2011-02-26,986.5101552000001,41.11606126,57.59646598
21972,2011-02-27,982.9971779,16.93347427,57.31329752
21973,2011-02-28,979.2880757,22.34199197,57.34161437
21974,2011-03-01,976.616338,27.0992222,57.73805022
21975,2011-03-02,972.5186868,15.20614662,62.35369621
21976,2011-03-03,969.0464146,25.88159779,65.78003465
21977,2011-03-04,965.5840102999999,26.13644941,65.92161888
21978,2011-03-05,961.5245972,18.40595029,65.10043033
21979,2011-03-06,957.4787525,19.1421883,65.69508411
21980,2011-03-07,954.4542369,30.83704595,65.52518303
21981,2011-03-08,951.2360635,27.72219282,64.67567763
21982,2011-03-09,947.4270487,21.43585288,65.27033141
21983,2011-03-10,943.6303687999999,22.483576199999998,66.14815366
21984,2011-03-11,940.4442661,29.90259001,66.51627266
21985,2011-03-12,937.2655644,30.07249109,66.57290636
21986,2011-03-13,934.4926806,34.54655285,66.34637158
21987,2011-03-14,931.3324811,29.25130254,65.58181673
21988,2011-03-15,928.3770409,31.37506603,65.29864826
21989,2011-03-16,923.8624702999999,13.53545267,65.52518303
21990,2011-03-17,922.6869551,52.61270098,65.92161888
21991,2011-03-18,920.9279994,45.87329149,65.97825258
21992,2011-03-19,918.9753859,43.3247753,65.63845042
21993,2011-03-20,916.8328151000001,41.28596234,65.8083515
21994,2011-03-21,914.6939447999999,41.71071504,66.20478735
21995,2011-03-22,912.7536662,44.542399700000004,66.71449059
21996,2011-03-23,909.6551412,30.32734271,65.92161888
21997,2011-03-24,906.760142,38.73744615,71.95310721
21998,2011-03-25,903.4876951,37.37823751,74.9830098
21999,2011-03-26,899.6515435,31.14853126,75.29449511
22000,2011-03-27,896.5924902,40.09665479,75.20954457
22001,2011-03-28,892.5922846,29.70437208,75.74756466
22002,2011-03-29,887.6607946,17.61307859,74.44498971
22003,2011-03-30,884.2600647999999,36.35883103,75.46439619
22004,2011-03-31,877.8668901,44.23091439,94.69153503
22005,2011-04-01,871.6957434,42.02220035,112.5877821
22006,2011-04-02,864.8165739,35.02793924,113.80540649999999
22007,2011-04-03,860.1909893,61.84399297,114.5133277
22008,2011-04-04,855.5851405,66.74280744,119.21392420000001
22009,2011-04-05,848.2545139,55.33111826,139.3188853
22010,2011-04-06,840.973227,56.69032689,140.1400738
22011,2011-04-07,833.918902,60.73963596,141.5275993
22012,2011-04-08,827.6293403999999,69.31964048,141.3010645
22013,2011-04-09,821.5531724,71.86815667,141.3576982
22014,2011-04-10,816.7536657999999,87.81054131,142.54700580000002
22015,2011-04-11,810.5652503,73.48221693,144.2743334
22016,2011-04-12,803.0125956,63.93943962,150.5323565
22017,2011-04-13,795.6906035,80.44816119,164.4076114
22018,2011-04-14,786.181635,61.07943812,170.3541491
22019,2011-04-15,777.7877407000001,77.92796184,174.2901908
22020,2011-04-16,769.2976342999999,74.5016234,171.9682094
22021,2011-04-17,759.5432013999999,59.1255757,171.2602882
22022,2011-04-18,753.0427131,96.87193222,171.3452388
22023,2011-04-19,743.9518974,99.16559679,185.95673159999998
22024,2011-04-20,737.7252437000001,130.1159101,201.3044625
22025,2011-04-21,731.7045827999999,131.10699979999998,200.2567392
22026,2011-04-22,722.8308612000001,97.74975446,199.6904022
22027,2011-04-23,716.2760994,126.3780864,201.1628782
22028,2011-04-24,708.8245909,114.9663972,200.17178859999999
22029,2011-04-25,700.4948381,102.7335195,197.5666387
22030,2011-04-26,691.6161825,97.97628924,199.7753528
22031,2011-04-27,681.1352245,87.41410545,207.1660497
22032,2011-04-28,669.1087044,98.28777455,235.14309419999998
22033,2011-04-29,655.9017351,88.51846247,240.15517599999998
22034,2011-04-30,641.4292058999999,82.26043937,249.75458700000001
22035,2011-05-01,627.492011,86.02657997,246.441516
22036,2011-05-02,611.1100404,69.09310570000001,257.7399378
22037,2011-05-03,594.1051577999999,69.00815516,264.337763
22038,2011-05-04,578.6964102000001,81.09944866,258.61776000000003
22039,2011-05-05,562.8275711,69.74439318,251.7934
22040,2011-05-06,548.1934547999999,76.54043636,244.00626719999997
22041,2011-05-07,534.5954694,80.47647804,236.55893650000002
22042,2011-05-08,522.7416379,92.79430631,227.04447599999997
22043,2011-05-09,512.4333683,117.31669550000001,235.34131209999998
22044,2011-05-10,503.6139202,143.02839219999998,244.034584
22045,2011-05-11,498.64172510000003,178.4810841,235.93596589999999
22046,2011-05-12,494.5465408,183.7480176,230.98051769999998
22047,2011-05-13,490.5944413,181.822472,225.85516850000002
22048,2011-05-14,486.5485966,172.90266530000002,219.56882850000002
22049,2011-05-15,482.64583669999996,170.6656345,214.01872659999998
22050,2011-05-16,479.1180575,168.7967226,208.10050569999999
22051,2011-05-17,478.29778710000005,195.81099419999998,204.3626819
22052,2011-05-18,478.8836945,211.0171409,204.16446399999998
22053,2011-05-19,481.4678545,222.258929,192.356339
22054,2011-05-20,486.4301817,232.14150840000002,174.62999299999998
22055,2011-05-21,488.92553039999996,224.09952400000003,194.81990459999997
22056,2011-05-22,490.9533867,220.7864529,196.34901430000002
22057,2011-05-23,495.0263682,224.9207125,176.95197439999998
22058,2011-05-24,497.91643339999996,249.5846859,214.9814994
22059,2011-05-25,500.9409491,268.2454878,232.11319159999996
22060,2011-05-26,505.1977204,271.5585589,220.47496759999999
22061,2011-05-27,510.71018380000004,265.0456842,199.5771348
22062,2011-05-28,516.5137507,267.1694477,198.6709957
22063,2011-05-29,522.9908027,267.6791509,192.55455690000002
22064,2011-05-30,529.2754304,256.947066,183.0684133
22065,2011-05-31,535.4860487,264.30944619999997,190.6290113
22066,2011-06-01,540.723444,280.81816769999995,217.41674819999997
22067,2011-06-02,545.8670941,285.6037148,223.731405
22068,2011-06-03,552.3466131,310.46590610000004,233.1892318
22069,2011-06-04,560.9835047,348.523748,246.27161490000003
22070,2011-06-05,569.3181915,355.6312764,256.4373628
22071,2011-06-06,578.832094,375.1132669,260.71320660000003
22072,2011-06-07,591.3532432999999,397.56852630000003,249.4147849
22073,2011-06-08,608.9983067999999,440.75171730000005,234.52012349999998
22074,2011-06-09,629.7986357999999,483.19867039999997,241.2878499
22075,2011-06-10,650.1117366,476.5725283,239.27735380000001
22076,2011-06-11,670.0165525,463.15034299999996,230.3009134
22077,2011-06-12,690.5319455,451.54043590000003,210.6490219
22078,2011-06-13,709.614024,423.59170830000005,200.2001055
22079,2011-06-14,726.2081547,411.3871474,215.85932160000002
22080,2011-06-15,742.3088898,420.5618057,231.2070525
22081,2011-06-16,757.7053023999999,419.6273498,241.089632
22082,2011-06-17,773.7024243999999,424.01646100000005,236.02091639999998
22083,2011-06-18,793.0879412,461.7061838,233.9537866
22084,2011-06-19,812.3303734,454.1739026000001,229.56467540000003
22085,2011-06-20,833.0184548999999,436.9855767,197.5383219
22086,2011-06-21,851.3641402999999,426.50834349999997,211.5834778
22087,2011-06-22,868.7156334,435.5131007,231.54685460000002
22088,2011-06-23,883.5064029,403.5716977,230.2442797
22089,2011-06-24,900.0351587,414.41705,220.13516549999997
22090,2011-06-25,916.8328151000001,398.4463485,200.87970980000003
22091,2011-06-26,931.924556,396.86060510000004,218.71932310000003
22092,2011-06-27,947.0273982,399.2958539,221.4094236
22093,2011-06-28,960.3096102999999,389.8097103,231.43358730000003
22094,2011-06-29,971.7008834,366.2784108,230.3009134
22095,2011-06-30,986.0969362999999,388.87525439999996,219.45556119999998
22096,2011-07-01,1000.248758,382.4190133,215.23635099999998
22097,2011-07-02,1015.412042,395.0766438,215.972589
22098,2011-07-03,1029.473819,383.2968356,215.51951949999997
22099,2011-07-04,1043.258061,378.9926749,216.53892599999998
22100,2011-07-05,1057.62451,384.7409948,216.0858564
22101,2011-07-06,1068.612432,348.1556289,219.20070950000002
22102,2011-07-07,1077.466418,323.6898735,218.37952099999998
22103,2011-07-08,1085.70736,314.23204669999996,215.3779352
22104,2011-07-09,1095.796068,339.462357,217.98308509999998
22105,2011-07-10,1106.869101,354.2154341,221.6076415
22106,2011-07-11,1115.974719,335.1015627,226.93120869999998
22107,2011-07-12,1125.140777,338.61285160000006,229.90447749999998
22108,2011-07-13,1132.055718,314.23204669999996,230.4708145
22109,2011-07-14,1139.93278,324.2562104,227.86566459999997
22110,2011-07-15,1145.986745,299.592237,224.6658609
22111,2011-07-16,1149.724218,271.92667789999996,224.24110819999999
22112,2011-07-17,1152.06538,254.03043080000003,224.09952400000003
22113,2011-07-18,1153.002832,238.4561652,223.6464544
22114,2011-07-19,1152.768469,226.64804019999997,225.572
22115,2011-07-20,1153.471558,241.4294341,227.4409119
22116,2011-07-21,1153.237195,231.57517149999998,229.9894281
22117,2011-07-22,1149.958581,200.42664019999998,232.22645899999998
22118,2011-07-23,1145.052994,180.8313824,233.1892318
22119,2011-07-24,1138.076379,156.1107753,232.3397264
22120,2011-07-25,1130.67051,137.5066071,218.8609074
22121,2011-07-26,1124.221828,111.05867240000002,181.0579172
22122,2011-07-27,1123.76297,107.20758119999999,110.18085009999999
22123,2011-07-28,1127.90256,107.2642149,53.91527593
22124,2011-07-29,1132.28638,98.48599247,42.75843837
22125,2011-07-30,1135.525523,84.75232187,42.87170575
22126,2011-07-31,1138.076379,77.07845645,42.87170575
22127,2011-08-01,1139.235859,60.20161587,42.70180467
22128,2011-08-02,1142.724166,86.93271906,42.61685413
22129,2011-08-03,1144.12171,63.82617224,42.75843837
22130,2011-08-04,1145.753616,65.52518303,42.70180467
22131,2011-08-05,1147.153626,64.56241025,42.36200251
22132,2011-08-06,1148.55487,62.97666684,42.36200251
22133,2011-08-07,1148.55487,47.06259905,42.475269899999994
22134,2011-08-08,1149.256725,54.25507809,42.50358675
22135,2011-08-09,1147.621119,27.21248958,42.22041828
22136,2011-08-10,1148.789233,60.08834849,42.78675521
22137,2011-08-11,1147.386756,31.233481800000003,42.75843837
22138,2011-08-12,1146.219875,34.48991916,42.78675521
22139,2011-08-13,1145.753616,41.56913081,43.01328999
22140,2011-08-14,1143.88858,24.49407231,42.75843837
22141,2011-08-15,1143.422321,42.41863621,42.78675521
22142,2011-08-16,1142.257907,33.58378007,42.81507206
22143,2011-08-17,1140.397806,25.96654833,42.61685413
22144,2011-08-18,1139.003963,30.27070902,42.98497314
22145,2011-08-19,1138.076379,36.86853427,42.56022044
22146,2011-08-20,1136.915666,32.28120512,42.27705197
22147,2011-08-21,1134.831069,22.88001205,42.75843837
22148,2011-08-22,1133.44216,31.51665027,42.44695305
22149,2011-08-23,1131.362497,24.29585438,42.58853729
22150,2011-08-24,1129.746626,28.62833191,42.475269899999994
22151,2011-08-25,1127.673131,21.94555612,42.36200251
22152,2011-08-26,1126.06096,28.06199498,43.15487422
22153,2011-08-27,1124.221828,25.71169671,43.12655737
22154,2011-08-28,1121.926304,19.90674316,42.92833945
22155,2011-08-29,1120.321535,26.22139995,42.78675521
22156,2011-08-30,1118.260374,22.96496259,41.6823982
22157,2011-08-31,1117.346359,28.28852975,33.64041376
22158,2011-09-01,1115.061937,21.15268441,42.98497314
22159,2011-09-02,1112.097862,13.28060106,43.09824053
22160,2011-09-03,1110.731156,30.383976399999998,43.12655737
22161,2011-09-04,1108.230873,16.84852373,42.41863621
22162,2011-09-05,1105.735525,17.16000904,43.15487422
22163,2011-09-06,1103.243876,16.19723626,42.87170575
22164,2011-09-07,1099.853014,4.700596536,42.73012152
22165,2011-09-08,1098.04842,24.9754587,42.36200251
22166,2011-09-09,1096.021797,22.37030881,42.92833945
22167,2011-09-10,1094.446631,27.12753904,42.78675521
22168,2011-09-11,1093.098427,31.09189757,42.58853729
22169,2011-09-12,1090.85471,19.85010947,42.92833945
22170,2011-09-13,1087.942442,10.90198594,42.61685413
22171,2011-09-14,1085.70736,17.64139543,42.78675521
22172,2011-09-15,1084.144529,25.8249641,42.53190359
22173,2011-09-16,1082.582932,22.93664575,37.71803967
22174,2011-09-17,1081.023801,18.51921768,34.43328547
22175,2011-09-18,1079.689166,22.31367512,34.48991916
22176,2011-09-19,1078.132502,19.87842631,34.12180015
22177,2011-09-20,1077.022362,21.6340708,32.39447251
22178,2011-09-21,1076.578306,25.57011248,28.71328245
22179,2011-09-22,1075.691427,19.93506001,28.23189606
22180,2011-09-23,1074.58252,18.68911876,28.54338137
22181,2011-09-24,1073.474847,18.7740693,28.60001507
22182,2011-09-25,1072.589202,21.01110018,28.40179714
22183,2011-09-26,1072.147613,18.3493166,20.784565399999998
22184,2011-09-27,1071.925585,20.61466432,19.59525785
22185,2011-09-28,1070.157994,3.0299025860000004,20.21822847
22186,2011-09-29,1070.157994,21.83228873,19.28377253
22187,2011-09-30,1069.716405,12.48772935,15.65921617
22188,2011-10-01,1069.716405,18.37763344,15.12119608
22189,2011-10-02,1069.054022,10.27901532,14.951295000000002
22190,2011-10-03,1069.054022,17.64139543,15.40436455
22191,2011-10-04,1068.833227,15.60258248,15.17782978
22192,2011-10-05,1069.054022,19.62357469,14.97961185
22193,2011-10-06,1069.054022,15.74416671,14.97961185
22194,2011-10-07,1068.833227,13.50713583,15.17782978
22195,2011-10-08,1068.612432,13.25228421,15.20614662
22196,2011-10-09,1068.833227,17.58476174,15.03624554
22197,2011-10-10,1069.054022,18.40595029,14.951295000000002
22198,2011-10-11,1069.054022,15.74416671,15.007928699999999
22199,2011-10-12,1069.054022,16.25386995,15.23446347
22200,2011-10-13,1069.054022,17.01842481,15.06456239
22201,2011-10-14,1069.274816,20.416446399999998,15.48931509
22202,2011-10-15,1069.274816,18.09446498,15.12119608
22203,2011-10-16,1069.716405,22.17209089,15.12119608
22204,2011-10-17,1070.157994,21.49248657,15.06456239
22205,2011-10-18,1070.820378,23.92773538,15.20614662
22206,2011-10-19,1071.483995,23.98436907,15.29109716
22207,2011-10-20,1072.368407,27.75050967,16.50872157
22208,2011-10-21,1072.368407,16.31050364,15.26278032
22209,2011-10-22,1073.032024,24.06931961,15.376047699999999
22210,2011-10-23,1073.032024,16.16891941,15.14951293
22211,2011-10-24,1073.254052,18.97228722,15.34773086
22212,2011-10-25,1073.254052,16.2255531,15.20614662
22213,2011-10-26,1073.474847,18.88733668,15.31941401
22214,2011-10-27,1074.139698,23.81446799,15.09287924
22215,2011-10-28,1074.360492,18.74575245,15.14951293
22216,2011-10-29,1074.360492,16.50872157,15.48931509
22217,2011-10-30,1074.804548,21.23763495,15.09287924
22218,2011-10-31,1074.58252,43.6928943,15.14951293
22219,2011-11-01,1076.356278,35.7924941,14.951295000000002
22220,2011-11-02,1077.910474,33.38556214,15.09287924
22221,2011-11-03,1078.577792,23.07822998,15.03624554
22222,2011-11-04,1078.132502,10.05248054,14.89466131
22223,2011-11-05,1078.79982,22.99327944,14.951295000000002
22224,2011-11-06,1078.79982,15.48931509,15.14951293
22225,2011-11-07,1078.79982,16.56535526,16.25386995
22226,2011-11-08,1079.021848,18.06614813,15.17782978
